scope,cpg,gene,in_type2_panel,type2_match
all_tissues,cg24147582,TYRO3,False,
all_tissues,cg24149295,RASL10B,False,
all_tissues,cg24152080,SCP2,False,
all_tissues,cg24158437,KLHL32,False,
all_tissues,cg24159697,DSTYK,False,
all_tissues,cg24166018,ADAM12,False,
all_tissues,cg24171689,RFTN1,False,
all_tissues,cg24175649,KALRN,False,
all_tissues,cg24178740,FEV,False,
all_tissues,cg24192663,HSPA6,False,
all_tissues,cg24201017,FAM149A,False,
all_tissues,cg24201173,-,False,
all_tissues,cg24211406,C13orf18,False,
all_tissues,cg24215978,LDB2,False,
all_tissues,cg24224501,LRRC17;FBXL13,False,
all_tissues,cg24235581,-,False,
all_tissues,cg24240870,GOSR1,False,
all_tissues,cg24258347,SPON1,False,
all_tissues,cg24258699,MSC,False,
all_tissues,cg24263283,MYO1E,False,
all_tissues,cg24274090,-,False,
all_tissues,cg24283019,-,False,
all_tissues,cg24298409,RASSF1;ZMYND10,False,
all_tissues,cg24312719,EVI5,False,
all_tissues,cg24315815,PLSCR4,False,
all_tissues,cg24321039,MYO5C,False,
all_tissues,cg24327132,PKM2,False,
all_tissues,cg24348573,IL15RA,False,
all_tissues,cg24368226,ADAMTS17,False,
all_tissues,cg24368491,PAR5;SNORD108,False,
all_tissues,cg24368962,SIK2,False,
all_tissues,cg24369185,-,False,
all_tissues,cg24373540,ASTN1,False,
all_tissues,cg24383467,USP47,False,
all_tissues,cg24383507,KCNIP2,False,
all_tissues,cg24437408,-,False,
all_tissues,cg24439448,-,False,
all_tissues,cg24447689,-,False,
all_tissues,cg24458315,CBX1,False,
all_tissues,cg24459209,PRG3,False,
all_tissues,cg24461304,-,False,
all_tissues,cg24479590,CHRNB1,False,
all_tissues,cg24491618,KCNH2,False,
all_tissues,cg24495681,COL14A1,False,
all_tissues,cg24496614,FTH1,False,
all_tissues,cg24504854,FAM20C,False,
all_tissues,cg24508974,-,False,
all_tissues,cg24509916,IGSF9B,False,
all_tissues,cg24513571,SCNN1A,False,
all_tissues,cg24522384,PDHA2,False,
all_tissues,cg24530246,-,False,
all_tissues,cg24536349,LY6K,False,
all_tissues,cg24551579,CLSTN1,False,
all_tissues,cg24570303,-,False,
all_tissues,cg24579422,-,False,
all_tissues,cg24581378,ZAP70,False,
all_tissues,cg24583615,UGGT2,False,
all_tissues,cg24585453,PGM1,False,
all_tissues,cg24613691,-,False,
all_tissues,cg24615157,YWHAG,False,
all_tissues,cg24621258,FBRSL1,False,
all_tissues,cg24628744,H2AFY,False,
all_tissues,cg24629571,NEU4,False,
all_tissues,cg24634060,ARHGEF3,False,
all_tissues,cg24637035,CCDC64,False,
all_tissues,cg24637261,SYNPO2L,False,
all_tissues,cg24639902,PEBP4,False,
all_tissues,cg24643922,-,False,
all_tissues,cg24655262,C17orf59,False,
all_tissues,cg24662698,PAX7,False,
all_tissues,cg24670442,GBP5,False,
all_tissues,cg24686236,TRIO,False,
all_tissues,cg24687055,-,False,
all_tissues,cg24688909,GRAMD4,False,
all_tissues,cg24694018,POLR3GL,False,
all_tissues,cg24699266,-,False,
all_tissues,cg24707200,NTRK1,False,
all_tissues,cg24720008,-,False,
all_tissues,cg24720849,SYT8,False,
all_tissues,cg24742520,UBR4,False,
all_tissues,cg24761567,-,False,
all_tissues,cg24768365,ADAMTS20,False,
all_tissues,cg24794531,TRPC1,False,
all_tissues,cg24805411,CCDC106,False,
all_tissues,cg24806195,-,False,
all_tissues,cg24830738,KCNN2,False,
all_tissues,cg24834394,-,False,
all_tissues,cg24836822,KCNH2,False,
all_tissues,cg24842753,-,False,
all_tissues,cg24852446,RAP1GAP,False,
all_tissues,cg24868292,DNASE2B,False,
all_tissues,cg24870340,-,False,
all_tissues,cg24870483,-,False,
all_tissues,cg24871798,-,False,
all_tissues,cg24899545,RREB1,False,
all_tissues,cg24911837,CCT6P1,False,
all_tissues,cg24914483,-,False,
all_tissues,cg24941195,C7orf65,False,
all_tissues,cg24945231,-,False,
all_tissues,cg24947777,FOXH1,False,
all_tissues,cg24961970,MYO1H,False,
all_tissues,cg24989577,BCAS3,False,
all_tissues,cg24990978,CHD7,False,
all_tissues,cg24999862,LRRK1,False,
all_tissues,cg25000600,DNAH2,False,
all_tissues,cg25002540,GAB1,False,
all_tissues,cg25007447,-,False,
all_tissues,cg25009141,RCC2,False,
all_tissues,cg25011577,MAD1L1,False,
all_tissues,cg25012257,GPC6,False,
all_tissues,cg25012961,ZNF608,False,
all_tissues,cg25017250,APOC4,False,
all_tissues,cg25022327,TP53AIP1,False,
all_tissues,cg25025545,CD83,False,
all_tissues,cg25027273,CHSY1,False,
all_tissues,cg25031824,P2RX1,False,
all_tissues,cg25055946,-,False,
all_tissues,cg25070373,-,False,
all_tissues,cg25074751,RAPGEF4;LOC91149,False,
all_tissues,cg25079568,TCF4,False,
all_tissues,cg25081552,-,False,
all_tissues,cg25087341,PHLDB2;PLCXD2,False,
all_tissues,cg25087851,GPR44,False,
all_tissues,cg25095171,ITPK1,False,
all_tissues,cg25099490,-,False,
all_tissues,cg25103161,MGAT4B,False,
all_tissues,cg25117315,-,False,
all_tissues,cg25121292,-,False,
all_tissues,cg25121513,-,False,
all_tissues,cg25122233,HOXC4;HOXC5;HOXC6,False,
all_tissues,cg25125060,NR2E1,False,
all_tissues,cg25135457,COASY,False,
all_tissues,cg25140190,C18orf1,False,
all_tissues,cg25142479,COL9A1,False,
all_tissues,cg25143771,AS3MT,False,
all_tissues,cg25149155,BCL2L2,False,
all_tissues,cg25163651,-,False,
all_tissues,cg25182523,FAM129A,False,
all_tissues,cg25196440,FHL3,False,
all_tissues,cg25199005,SMYD3,False,
all_tissues,cg25201998,KCNN3,False,
all_tissues,cg25203627,TSNAX-DISC1;DISC1,False,
all_tissues,cg25204233,-,False,
all_tissues,cg25208291,MECOM,False,
all_tissues,cg25211348,CHI3L2,False,
all_tissues,cg25213452,SRGAP2,False,
all_tissues,cg25224369,-,False,
all_tissues,cg25233672,NEURL1B,False,
all_tissues,cg25258843,SOX7,False,
all_tissues,cg25263454,KLK14,False,
all_tissues,cg25268863,EFEMP1,False,
all_tissues,cg25274598,-,False,
all_tissues,cg25301767,C1QL4,False,
all_tissues,cg25303150,PWWP2B,False,
all_tissues,cg25305879,-,False,
all_tissues,cg25313930,FAM124B,False,
all_tissues,cg25316193,-,False,
all_tissues,cg25316569,GRIK4,False,
all_tissues,cg25320749,GPX5,False,
all_tissues,cg25331880,C19orf2,False,
all_tissues,cg25332499,BATF2,False,
all_tissues,cg25340432,CSMD1,False,
all_tissues,cg25341560,SCN1B;HPN,False,
all_tissues,cg25345422,CHMP2A;UBE2M,False,
all_tissues,cg25349034,WWTR1,False,
all_tissues,cg25353142,KCNS1,False,
all_tissues,cg25353287,PKDCC,False,
all_tissues,cg25367758,HCN2,False,
all_tissues,cg25368049,-,False,
all_tissues,cg25368824,IL4,True,IL4
all_tissues,cg25373847,-,False,
all_tissues,cg25380151,ALDH8A1,False,
all_tissues,cg25416125,DGKA,False,
all_tissues,cg25416319,-,False,
all_tissues,cg25417335,-,False,
all_tissues,cg25422895,-,False,
all_tissues,cg25423002,-,False,
all_tissues,cg25424659,RAB3D,False,
all_tissues,cg25428494,HPSE,False,
all_tissues,cg25432300,-,False,
all_tissues,cg25433760,-,False,
all_tissues,cg25435465,MBD3,False,
all_tissues,cg25461290,-,False,
all_tissues,cg25461300,-,False,
all_tissues,cg25473438,TREML2,False,
all_tissues,cg25476713,FLJ10661,False,
all_tissues,cg25485913,-,False,
all_tissues,cg25494227,C12orf59,False,
all_tissues,cg25508319,KCNJ5,False,
all_tissues,cg25520249,CYP2S1,False,
all_tissues,cg25524473,DUSP5,False,
all_tissues,cg25529875,GFOD1,False,
all_tissues,cg25531857,C20orf199,False,
all_tissues,cg25545503,SLC22A2,False,
all_tissues,cg25552889,FAM131A,False,
all_tissues,cg25554935,PET117,False,
all_tissues,cg25562059,MEGF8,False,
all_tissues,cg25565850,OBSL1,False,
all_tissues,cg25567280,RNF13,False,
all_tissues,cg25570278,MMP14,False,
all_tissues,cg25577090,LRRC61,False,
all_tissues,cg25583264,-,False,
all_tissues,cg25587223,GUCY2D,False,
all_tissues,cg25589001,LCOR,False,
all_tissues,cg25594307,WNT10B,False,
all_tissues,cg25597843,-,False,
all_tissues,cg25605731,CALR,False,
all_tissues,cg25608555,SERGEF,False,
all_tissues,cg25611087,PLXNA1,False,
all_tissues,cg25612752,-,False,
all_tissues,cg25613227,ACCN1,False,
all_tissues,cg25614701,RARA,False,
all_tissues,cg25617285,RCOR3,False,
all_tissues,cg25622154,-,False,
all_tissues,cg25626999,NCLN,False,
all_tissues,cg25630514,GATA3,True,GATA3
all_tissues,cg25635352,B3GALNT1,False,
all_tissues,cg25635864,RIN1,False,
all_tissues,cg25641745,-,False,
all_tissues,cg25643253,VKORC1L1,False,
all_tissues,cg25675673,-,False,
all_tissues,cg25676890,-,False,
all_tissues,cg25687507,C12orf49,False,
all_tissues,cg25696972,-,False,
all_tissues,cg25698236,MTNR1A,False,
all_tissues,cg25708364,SLC5A10;FAM83G,False,
all_tissues,cg25709789,TAOK1,False,
all_tissues,cg25717351,NXN,False,
all_tissues,cg25718766,-,False,
all_tissues,cg25732252,ST6GALNAC4,False,
all_tissues,cg25733797,SERGEF,False,
all_tissues,cg25734842,-,False,
all_tissues,cg25735294,-,False,
all_tissues,cg25739938,CPSF3,False,
all_tissues,cg25744957,FLJ36777,False,
all_tissues,cg25749254,KLF6,False,
all_tissues,cg25757820,-,False,
all_tissues,cg25771013,MIR148A,False,
all_tissues,cg25771390,ZNF44,False,
all_tissues,cg25772221,-,False,
all_tissues,cg25786136,-,False,
all_tissues,cg25788793,SLC2A9,False,
all_tissues,cg25789405,-,False,
all_tissues,cg25790298,FNDC3B,False,
all_tissues,cg25795369,-,False,
all_tissues,cg25798605,TMEM91;B9D2,False,
all_tissues,cg25801636,-,False,
all_tissues,cg25813235,SYNGAP1,False,
all_tissues,cg25813345,ASCL3,False,
all_tissues,cg25814752,ITGA7,False,
all_tissues,cg25820960,-,False,
all_tissues,cg25821249,-,False,
all_tissues,cg25843927,AGPS,False,
all_tissues,cg25857307,STAT3,False,
all_tissues,cg25876656,C1orf133;SERTAD4,False,
all_tissues,cg25880810,FMNL2,False,
all_tissues,cg25883219,RIMBP2,False,
all_tissues,cg25892537,MAN2B2,False,
all_tissues,cg25892639,-,False,
all_tissues,cg25917747,-,False,
all_tissues,cg25934198,C9orf139;ABCA2,False,
all_tissues,cg25934495,TNFAIP3,False,
all_tissues,cg25939350,TERT,False,
all_tissues,cg25939647,GPR176,False,
all_tissues,cg25943876,-,False,
all_tissues,cg25958716,HIBCH,False,
all_tissues,cg25960834,C20orf96,False,
all_tissues,cg25964728,TMEM22,False,
all_tissues,cg25966817,ERCC8,False,
all_tissues,cg25968076,AMPD3,False,
all_tissues,cg25973282,-,False,
all_tissues,cg25980042,CELSR1,False,
all_tissues,cg25987102,APOA1,False,
all_tissues,cg25987871,TRAPPC9,False,
all_tissues,cg26001764,EXTL3,False,
all_tissues,cg26002632,DEGS2,False,
all_tissues,cg26011222,-,False,
all_tissues,cg26013992,-,False,
all_tissues,cg26021007,-,False,
all_tissues,cg26024851,IQGAP3,False,
all_tissues,cg26024880,IL28RA,False,
all_tissues,cg26034531,LPPR5,False,
all_tissues,cg26038318,SPAG4,False,
all_tissues,cg26040060,CYTH1,False,
all_tissues,cg26040075,C1orf159,False,
all_tissues,cg26055747,HEATR2,False,
all_tissues,cg26058778,-,False,
all_tissues,cg26070540,COX4I2,False,
all_tissues,cg26101277,CCL1,False,
all_tissues,cg26102082,NGFR,False,
all_tissues,cg26110064,-,False,
all_tissues,cg26115531,-,False,
all_tissues,cg26121810,-,False,
all_tissues,cg26126806,RAI1,False,
all_tissues,cg26127662,HOXA3,False,
all_tissues,cg26137103,-,False,
all_tissues,cg26153096,C1orf210,False,
all_tissues,cg26157803,MIR345;SLC25A29,False,
all_tissues,cg26166595,DKK3,False,
all_tissues,cg26185356,-,False,
all_tissues,cg26200141,SOCS6,False,
all_tissues,cg26203839,DENND3,False,
all_tissues,cg26204079,DGKD,False,
all_tissues,cg26206598,PREX1,False,
all_tissues,cg26212135,-,False,
all_tissues,cg26222247,ANPEP,False,
all_tissues,cg26231267,CAMK1D,False,
all_tissues,cg26235490,ABR,False,
all_tissues,cg26237595,OPCML,False,
all_tissues,cg26247646,KIF1B,False,
all_tissues,cg26248581,-,False,
all_tissues,cg26252077,NFIA,False,
all_tissues,cg26257082,-,False,
all_tissues,cg26263563,C6orf10,False,
all_tissues,cg26263675,RAB37,False,
all_tissues,cg26269677,CRHBP,False,
all_tissues,cg26275373,-,False,
all_tissues,cg26296781,-,False,
all_tissues,cg26300857,KCNAB2,False,
all_tissues,cg26318265,-,False,
all_tissues,cg26325723,ACSS1,False,
all_tissues,cg26328687,MAML2,False,
all_tissues,cg26331172,SEMA6C,False,
all_tissues,cg26332630,C14orf2,False,
all_tissues,cg26335299,C16orf86;C16orf48,False,
all_tissues,cg26335760,RAB6B,False,
all_tissues,cg26343001,-,False,
all_tissues,cg26348259,-,False,
all_tissues,cg26352718,-,False,
all_tissues,cg26357820,RXRB,False,
all_tissues,cg26360697,-,False,
all_tissues,cg26363759,SPSB1,False,
all_tissues,cg26364091,CHADL,False,
all_tissues,cg26371206,BFSP1,False,
all_tissues,cg26379258,TRAF3IP2,False,
all_tissues,cg26385286,GCNT2,False,
all_tissues,cg26385897,NKAIN3,False,
all_tissues,cg26388816,B4GALNT3,False,
all_tissues,cg26392924,SLC23A1,False,
all_tissues,cg26396815,BANK1,False,
all_tissues,cg26401541,-,False,
all_tissues,cg26406563,C1orf175,False,
all_tissues,cg26406924,PAPPA2,False,
all_tissues,cg26411222,-,False,
all_tissues,cg26413708,TRERF1,False,
all_tissues,cg26420795,-,False,
all_tissues,cg26427534,PPFIBP2,False,
all_tissues,cg26429266,MEGF10,False,
all_tissues,cg26429381,-,False,
all_tissues,cg26430059,FOXN3,False,
all_tissues,cg26445608,CPXM1,False,
all_tissues,cg26464796,DHX29,False,
all_tissues,cg26476939,TNXB,False,
all_tissues,cg26480889,-,False,
all_tissues,cg26482164,C20orf197,False,
all_tissues,cg26482939,GNA15,False,
all_tissues,cg26483229,-,False,
all_tissues,cg26487582,ZCCHC4,False,
all_tissues,cg26489413,AMPD3,False,
all_tissues,cg26503178,GEFT,False,
all_tissues,cg26504263,ANKRD6,False,
all_tissues,cg26511108,COMMD3;BMI1,False,
all_tissues,cg26513837,NAP1L4,False,
all_tissues,cg26522239,ANKRD29,False,
all_tissues,cg26530713,CRTC2,False,
all_tissues,cg26546155,RSPRY1,False,
all_tissues,cg26547058,-,False,
all_tissues,cg26549114,-,False,
all_tissues,cg26575389,FAM131B,False,
all_tissues,cg26578856,ZNF69,False,
all_tissues,cg26583560,-,False,
all_tissues,cg26585724,PLIN1,False,
all_tissues,cg26589669,GSTO2,False,
all_tissues,cg26595256,TRIO,False,
all_tissues,cg26595520,LRRC4;SND1,False,
all_tissues,cg26599989,TOLLIP,False,
all_tissues,cg26605046,-,False,
all_tissues,cg26611683,FOXO1,False,
all_tissues,cg26620530,-,False,
all_tissues,cg26624105,RAB11FIP4,False,
all_tissues,cg26628847,PIP,False,
all_tissues,cg26647135,PILRB,False,
all_tissues,cg26653824,-,False,
all_tissues,cg26664206,-,False,
all_tissues,cg26667236,-,False,
all_tissues,cg26667586,CCDC126,False,
all_tissues,cg26667946,SIAH3,False,
all_tissues,cg26675485,PSMB10,False,
all_tissues,cg26686732,FOXA2,False,
all_tissues,cg26690127,PRKD3,False,
all_tissues,cg26697320,-,False,
all_tissues,cg26704293,-,False,
all_tissues,cg26707013,-,False,
all_tissues,cg26717009,GJA3,False,
all_tissues,cg26718357,-,False,
all_tissues,cg26724841,RNF216,False,
all_tissues,cg26729913,AATK,False,
all_tissues,cg26735503,-,False,
all_tissues,cg26735886,TMEM92,False,
all_tissues,cg26737985,-,False,
all_tissues,cg26744079,C10orf41,False,
all_tissues,cg26753208,-,False,
all_tissues,cg26774971,TMEM181,False,
all_tissues,cg26783727,-,False,
all_tissues,cg26784929,-,False,
all_tissues,cg26789365,-,False,
all_tissues,cg26791242,LOC339524,False,
all_tissues,cg26796518,VWF,False,
all_tissues,cg26800893,ATPGD1,False,
all_tissues,cg26803289,NPL,False,
all_tissues,cg26811159,NOX4,False,
all_tissues,cg26815396,PACSIN1,False,
all_tissues,cg26821433,LRP2,False,
all_tissues,cg26827373,ZNF844,False,
all_tissues,cg26827394,UBE2I,False,
all_tissues,cg26839288,HNRNPA3P1,False,
all_tissues,cg26840970,ZNF19,False,
all_tissues,cg26843612,ATXN1,False,
all_tissues,cg26847100,SLC44A2,False,
all_tissues,cg26848248,SSR1,False,
all_tissues,cg26853787,-,False,
all_tissues,cg26858238,DAXX,False,
all_tissues,cg26864028,EPOR,False,
all_tissues,cg26864526,HRH1,False,
all_tissues,cg26865494,DOCK1,False,
all_tissues,cg26870771,HSF4;FBXL8,False,
all_tissues,cg26873132,DENND5A,False,
all_tissues,cg26878190,-,False,
all_tissues,cg26880661,KPNA5,False,
all_tissues,cg26898932,CCDC55,False,
all_tissues,cg26905261,ST18,False,
all_tissues,cg26908276,SSU72,False,
all_tissues,cg26912069,FBXL17,False,
all_tissues,cg26926138,-,False,
all_tissues,cg26934362,LPCAT1,False,
all_tissues,cg26951440,NKX2-3,False,
all_tissues,cg26953137,-,False,
all_tissues,cg26963146,EIF2C2,False,
all_tissues,cg26980692,SLC15A3,False,
all_tissues,cg26985289,CLSTN1,False,
all_tissues,cg26987613,VPS52,False,
all_tissues,cg26988253,LAT,False,
all_tissues,cg26989316,CPT1A,False,
all_tissues,cg27000120,GALNS,False,
all_tissues,cg27000590,PRAGMIN,False,
all_tissues,cg27010076,MCC,False,
all_tissues,cg27013526,-,False,
all_tissues,cg27022531,LRRC1,False,
all_tissues,cg27027763,-,False,
all_tissues,cg27028800,CDC42BPB,False,
all_tissues,cg27034466,-,False,
all_tissues,cg27040525,SIGLEC8,False,
all_tissues,cg27042278,GPR68,False,
all_tissues,cg27046604,SPINT1,False,
all_tissues,cg27051683,PDCD1,False,
all_tissues,cg27057329,-,False,
all_tissues,cg27061485,CBFA2T3,False,
all_tissues,cg27065729,-,False,
all_tissues,cg27067214,CAST,False,
all_tissues,cg27083689,RBP7,False,
all_tissues,cg27088038,SLC24A4,False,
all_tissues,cg27092594,-,False,
all_tissues,cg27097542,-,False,
all_tissues,cg27097762,-,False,
all_tissues,cg27105183,-,False,
all_tissues,cg27106290,CDH12,False,
all_tissues,cg27106643,NFATC1,False,
all_tissues,cg27107970,C17orf70,False,
all_tissues,cg27111890,UBASH3A,False,
all_tissues,cg27119412,VCL,False,
all_tissues,cg27123392,GABPB1,False,
all_tissues,cg27124462,TRIO,False,
all_tissues,cg27129363,NDUFA12,False,
all_tissues,cg27134944,COMMD6,False,
all_tissues,cg27139457,CAPG,False,
all_tissues,cg27156515,SBF2,False,
all_tissues,cg27170268,XRCC3,False,
all_tissues,cg27174108,C19orf33;YIF1B,False,
all_tissues,cg27176828,G0S2,False,
all_tissues,cg27177983,LGI2,False,
all_tissues,cg27183791,ANKRD11,False,
all_tissues,cg27203309,ALDH3A2,False,
all_tissues,cg27205159,-,False,
all_tissues,cg27209729,NRXN2,False,
all_tissues,cg27217555,C4orf10;NOP14,False,
all_tissues,cg27220660,MAZ,False,
all_tissues,cg27226927,DCXR,False,
all_tissues,cg27227317,-,False,
all_tissues,cg27231912,-,False,
all_tissues,cg27245817,AMBRA1,False,
all_tissues,cg27246129,DLL1,False,
all_tissues,cg27249419,ZNF397OS,False,
all_tissues,cg27262041,NAV2,False,
all_tissues,cg27270116,-,False,
all_tissues,cg27270968,-,False,
all_tissues,cg27280575,PLTP,False,
all_tissues,cg27281791,ZFPM2,False,
all_tissues,cg27285720,GBP4,False,
all_tissues,cg27286011,INF2,False,
all_tissues,cg27292079,CBFA2T3,False,
all_tissues,cg27292389,IL15RA,False,
all_tissues,cg27295342,-,False,
all_tissues,cg27305903,-,False,
all_tissues,cg27338089,MAZ,False,
all_tissues,cg27347104,VWF,False,
all_tissues,cg27362255,PGAM5,False,
all_tissues,cg27370104,TRERF1,False,
all_tissues,cg27383562,TFB1M;CLDN20,False,
all_tissues,cg27395066,ACBD4,False,
all_tissues,cg27399414,CLSTN1,False,
all_tissues,cg27404606,C20orf27,False,
all_tissues,cg27406919,-,False,
all_tissues,cg27433482,TRAF5,False,
all_tissues,cg27435138,KCNA7,False,
all_tissues,cg27442349,SIRT2;NFKBIB,False,
all_tissues,cg27447477,-,False,
all_tissues,cg27449824,-,False,
all_tissues,cg27461196,FXYD1,False,
all_tissues,cg27468224,-,False,
all_tissues,cg27469152,EPX,False,
all_tissues,cg27478863,-,False,
all_tissues,cg27485921,ATP6V1E2,False,
all_tissues,cg27496339,BLVRA,False,
all_tissues,cg27502580,MECOM,False,
all_tissues,cg27505036,CLCN7,False,
all_tissues,cg27513667,ANKRD11,False,
all_tissues,cg27521476,TLX1,False,
all_tissues,cg27528351,DDC,False,
all_tissues,cg27529037,PCIF1,False,
all_tissues,cg27530093,CCDC97,False,
all_tissues,cg27532187,RNF39,False,
all_tissues,cg27536559,-,False,
all_tissues,cg27537628,CCDC106,False,
all_tissues,cg27541048,GNB3,False,
all_tissues,cg27544046,VCAM1,False,
all_tissues,cg27550441,PARN,False,
all_tissues,cg27553947,CLSTN1,False,
all_tissues,cg27566842,ADARB2,False,
all_tissues,cg27573991,C1orf150,False,
all_tissues,cg27582527,-,False,
all_tissues,cg27585939,-,False,
all_tissues,cg27588384,LIMD1,False,
all_tissues,cg27590407,ZNF860;OSBPL10,False,
all_tissues,cg27601906,GEM,False,
all_tissues,cg27602386,-,False,
all_tissues,cg27606341,FYB,False,
all_tissues,cg27613172,HOXC8,False,
all_tissues,cg27616541,CNTNAP1,False,
all_tissues,cg27617775,-,False,
all_tissues,cg27629753,-,False,
all_tissues,cg27641961,ZNRF1,False,
all_tissues,cg27651039,-,False,
all_tissues,cg27657926,USP42,False,
all_tissues,ch.5.432310R,MYO10,False,
all_tissues,ch.6.107549394R,-,False,
blood_stratified,cg00068153,CACNA1S,False,
blood_stratified,cg00114012,SLC2A8,False,
blood_stratified,cg00170714,MLX;PSMC3IP,False,
blood_stratified,cg00414077,C20orf118,False,
blood_stratified,cg00711896,ZNF48,False,
blood_stratified,cg00944309,-,False,
blood_stratified,cg01000631,-,False,
blood_stratified,cg01232717,TCEB1,False,
blood_stratified,cg01330991,DNAH2,False,
blood_stratified,cg01445399,LOC339524,False,
blood_stratified,cg01521397,TAF4,False,
blood_stratified,cg01764046,HCRTR1,False,
blood_stratified,cg01770400,SERPINC1,False,
blood_stratified,cg01901579,DICER1,False,
blood_stratified,cg01916918,CLU,False,
blood_stratified,cg01942646,NR0B2,False,
blood_stratified,cg02170785,-,False,
blood_stratified,cg02245534,METRNL,False,
blood_stratified,cg02346442,-,False,
blood_stratified,cg02427831,SIGLEC8,False,
blood_stratified,cg02473287,YWHAQ,False,
blood_stratified,cg02475695,NHLRC4,False,
blood_stratified,cg02826233,CDK2,False,
blood_stratified,cg02930951,CEBPB,False,
blood_stratified,cg02970679,EPX,False,
blood_stratified,cg03060158,IP6K2,False,
blood_stratified,cg03131767,ABCB9,False,
blood_stratified,cg03156546,TNRC6A,False,
blood_stratified,cg03340036,PIGY,False,
blood_stratified,cg03453890,SLC39A4,False,
blood_stratified,cg03606098,NADK,False,
blood_stratified,cg04217850,SLC25A26,False,
blood_stratified,cg04290133,GUSB,False,
blood_stratified,cg04321303,-,False,
blood_stratified,cg04497992,NHLRC4,False,
blood_stratified,cg04609694,-,False,
blood_stratified,cg04692506,SPI1,False,
blood_stratified,cg04858164,TCF12,False,
blood_stratified,cg04919592,IQCE,False,
blood_stratified,cg04983687,ZFPM1,False,
blood_stratified,cg05184016,ZNF862,False,
blood_stratified,cg05215575,SEPT12;LOC440335,False,
blood_stratified,cg05300717,DKFZp761E198,False,
blood_stratified,cg05310486,-,False,
blood_stratified,cg05372753,-,False,
blood_stratified,cg05465955,COASY,False,
blood_stratified,cg05499338,CMIP,False,
blood_stratified,cg05720226,ST7;ST7OT2,False,
blood_stratified,cg06009042,ANXA6,False,
blood_stratified,cg06040872,CCL18,False,
blood_stratified,cg06070625,MITF,False,
blood_stratified,cg06154903,EHD1,False,
blood_stratified,cg06315149,PRKCZ,False,
blood_stratified,cg06391412,FOXP1,False,
blood_stratified,cg06483820,AKAP1,False,
blood_stratified,cg06495615,ARID3A,False,
blood_stratified,cg06558622,ZNF862,False,
blood_stratified,cg06597413,-,False,
blood_stratified,cg06647928,-,False,
blood_stratified,cg06660522,-,False,
blood_stratified,cg06725287,FOXK2,False,
blood_stratified,cg06756385,EVL,False,
blood_stratified,cg06975018,ARG1,False,
blood_stratified,cg07052231,PEX5,False,
blood_stratified,cg07102397,FOXN3,False,
blood_stratified,cg07177867,LYSMD2,False,
blood_stratified,cg07552087,MLST8,False,
blood_stratified,cg07781995,-,False,
blood_stratified,cg07819010,-,False,
blood_stratified,cg07908654,-,False,
blood_stratified,cg07914457,NR0B2,False,
blood_stratified,cg07970948,ZNF862,False,
blood_stratified,cg08085199,CIRH1A,False,
blood_stratified,cg08268892,ARID1B,False,
blood_stratified,cg08404225,IL5RA,True,IL5RA
blood_stratified,cg08435683,SLC23A2,False,
blood_stratified,cg08462941,PTPRS,False,
blood_stratified,cg08773180,PRG2,False,
blood_stratified,cg08886063,VPS53,False,
blood_stratified,cg08940169,ZFPM1,False,
blood_stratified,cg08969102,-,False,
blood_stratified,cg09212118,GUCA2A,False,
blood_stratified,cg09249800,ACOT7,False,
blood_stratified,cg09377531,TRAPPC9,False,
blood_stratified,cg09565310,MCC,False,
blood_stratified,cg09646173,PDE6A,False,
blood_stratified,cg09676390,ADARB1;C21orf122,False,
blood_stratified,cg09820180,-,False,
blood_stratified,cg10142874,LPIN1,False,
blood_stratified,cg10159529,IL5RA,True,IL5RA
blood_stratified,cg10298741,ZFHX3,False,
blood_stratified,cg10387956,HEXA,False,
blood_stratified,cg10408731,CCT6P1,False,
blood_stratified,cg10690440,-,False,
blood_stratified,cg10704177,INADL,False,
blood_stratified,cg10827754,-,False,
blood_stratified,cg11310939,MARCH3,False,
blood_stratified,cg11385906,INTS9,False,
blood_stratified,cg11396585,TAPBP,False,
blood_stratified,cg11398517,GTSF1L,False,
blood_stratified,cg11557901,-,False,
blood_stratified,cg11563127,C12orf76,False,
blood_stratified,cg11576590,-,False,
blood_stratified,cg11639615,-,False,
blood_stratified,cg11683482,DMAP1,False,
blood_stratified,cg11699125,ACOT7,False,
blood_stratified,cg11770323,NDFIP2,False,
blood_stratified,cg11987455,ERMAP,False,
blood_stratified,cg12074090,ANGPT2;MCPH1,False,
blood_stratified,cg12077460,MFHAS1,False,
blood_stratified,cg12077754,HK2,False,
blood_stratified,cg12104982,SAFB2,False,
blood_stratified,cg12227660,MIR202,False,
blood_stratified,cg12279125,-,False,
blood_stratified,cg12425700,-,False,
blood_stratified,cg12555233,MAN2A2,False,
blood_stratified,cg12614529,MND1,False,
blood_stratified,cg12819873,PRG2,False,
blood_stratified,cg13051977,C1orf228,False,
blood_stratified,cg13054523,-,False,
blood_stratified,cg13209388,ACOT7,False,
blood_stratified,cg13316148,STAT4,False,
blood_stratified,cg13458609,ENG,False,
blood_stratified,cg13562011,EXD3,False,
blood_stratified,cg13628444,MED27,False,
blood_stratified,cg13633625,-,False,
blood_stratified,cg13774539,LOC100189589,False,
blood_stratified,cg13835688,SLC25A25,False,
blood_stratified,cg13850063,-,False,
blood_stratified,cg13951007,LOC728989,False,
